1720,Mummy, The (1932)
1721,Mummy, The (1959)
1722,Mommie Dearest (1981)
1723,Superman (1978)
1724,Superman II (1980)
1725,Superman III (1983)
1726,Superman IV: The Quest for Peace (1987)
1727,Dracula (1931)
1728,Frankenstein (1931)
1729,Wolf Man, The (1941)
1730,Rocky Horror Picture Show, The (1975)
1731,Thing from Another World, The (1951)
1732,It Came from Outer Space (1953)
1733,War of the Worlds, The (1953)
1734,Invasion of the Body Snatchers (1956)
1735,Swamp Thing (1982)
1736,Run Silent Run Deep (1958)
1737,Notting Hill (1999)
1738,Thirteenth Floor, The (1999)
1739,Instinct (1999)
1740,Buena Vista Social Club (1999)
1741,Limbo (1999)
1742,Austin Powers: The Spy Who Shagged Me (1999)
1743,Red Violin, The (Violon rouge, Le) (1998)
1744,Tarzan (1999)
1745,General's Daughter, The (1999)
1746,Ideal Husband, An (1999)
1747,Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)
1748,Run Lola Run (Lola rennt) (1998)
1749,Trekkies (1997)
1750,Big Daddy (1999)
1751,Dinner Game, The (Dîner de cons, Le) (1998)
1752,Arachnophobia (1990)
1753,South Park: Bigger, Longer and Uncut (1999)
1754,Wild Wild West (1999)
1755,Summer of Sam (1999)
1756,Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)
1757,American Pie (1999)
1758,Arlington Road (1999)
1759,Autumn Tale, An (Conte d'automne) (1998)
1760,Muppets From Space (1999)
1761,Blair Witch Project, The (1999)
1762,Eyes Wide Shut (1999)
1763,Lake Placid (1999)
1764,Wood, The (1999)
1765,Ghostbusters (a.k.a. Ghost Busters) (1984)
1766,Ghostbusters II (1989)
1767,Drop Dead Gorgeous (1999)
1768,Haunting, The (1999)
1769,Inspector Gadget (1999)
1770,Trick (1999)
1771,Deep Blue Sea (1999)
1772,Mystery Men (1999)
1773,Runaway Bride (1999)
1774,Twin Falls Idaho (1999)
1775,Killing, The (1956)
1776,Spartacus (1960)
1777,Lolita (1962)
1778,Barry Lyndon (1975)
1779,400 Blows, The (Les quatre cents coups) (1959)
1780,Jules and Jim (Jules et Jim) (1961)
1781,Mosquito Coast, The (1986)
1782,Golden Child, The (1986)
1783,Brighton Beach Memoirs (1986)
1784,Crimes of the Heart (1986)
1785,Color Purple, The (1985)
1786,Mission, The (1986)
1787,Little Shop of Horrors (1986)
1788,Little Shop of Horrors, The (1960)
1789,Allan Quatermain and the Lost City of Gold (1987)
1790,Morning After, The (1986)
1791,Radio Days (1987)
1792,Outrageous Fortune (1987)
1793,Frances (1982)
1794,Dick (1999)
1795,Iron Giant, The (1999)
1796,Sixth Sense, The (1999)
1797,Thomas Crown Affair, The (1999)
1798,Thomas Crown Affair, The (1968)
1799,Yards, The (2000)
1800,Bowfinger (1999)
1801,Brokedown Palace (1999)
1802,Detroit Rock City (1999)
1803,Better Than Chocolate (1999)
1804,Heaven Can Wait (1978)
1805,Pit and the Pendulum (1961)
1806,Masque of the Red Death, The (1964)
1807,Cat's Eye (1985)
1808,Monty Python's And Now for Something Completely Different (1971)
1809,Damien: Omen II (1978)
1810,Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)
1811,Airplane! (1980)
1812,Airplane II: The Sequel (1982)
1813,American Werewolf in Paris, An (1997)
1814,European Vacation (aka National Lampoon's European Vacation) (1985)
1815,National Lampoon's Vacation (1983)
1816,Funny Farm (1988)
1817,Big (1988)
1818,Problem Child (1990)
1819,Problem Child 2 (1991)
1820,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)
1821,Tequila Sunrise (1988)
1822,Pelican Brief, The (1993)
1823,Christmas Story, A (1983)
1824,Mickey Blue Eyes (1999)
1825,Teaching Mrs. Tingle (1999)
1826,Universal Soldier: The Return (1999)
1827,Universal Soldier (1992)
1828,Perfect Blue (1997)
1829,Iron Eagle (1986)
1830,Iron Eagle II (1988)
1831,Aces: Iron Eagle III (1992)
1832,Three Days of the Condor (3 Days of the Condor) (1975)
1833,Medicine Man (1992)
1834,13th Warrior, The (1999)
1835,Astronaut's Wife, The (1999)
1836,Dudley Do-Right (1999)
1837,Muse, The (1999)
1838,Outside Providence (1999)
1839,Stigmata (1999)
1840,Stir of Echoes (1999)
1841,Black Cat, White Cat (Crna macka, beli macor) (1998)
1842,Minus Man, The (1999)
1843,Adventures of Milo and Otis, The (Koneko monogatari) (1986)
1844,Saturn 3 (1980)
1845,Soldier's Story, A (1984)
1846,Yellow Submarine (1968)
1847,American Beauty (1999)
1848,Stop Making Sense (1984)
1849,Blue Streak (1999)
1850,For Love of the Game (1999)
1851,Caligula (1979)
1852,Hard Day's Night, A (1964)
1853,Buddy Holly Story, The (1978)
1854,Fright Night (1985)
1855,Barefoot in the Park (1967)
1856,Deliverance (1972)
1857,Excalibur (1981)
1858,Sommersby (1993)
1859,Thumbelina (1994)
1860,Tommy (1975)
1861,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)
1862,Armour of God (Long xiong hu di) (1987)
1863,Double Jeopardy (1999)
1864,Jakob the Liar (1999)
1865,Mumford (1999)
1866,Guinevere (1999)
1867,Drive Me Crazy (1999)
1868,Mystery, Alaska (1999)
1869,Three Kings (1999)
1870,Happy, Texas (1999)
1871,Romance (1999)
1872,Dark Half, The (1993)
1873,Gulliver's Travels (1939)
1874,Monkey Shines (1988)
1875,Phantasm (1979)
1876,Psycho II (1983)
1877,Psycho III (1986)
1878,Sanjuro (Tsubaki Sanjûrô) (1962)
1879,Random Hearts (1999)
1880,Superstar (1999)
1881,Boys Don't Cry (1999)
1882,Limey, The (1999)
1883,Risky Business (1983)
1884,Total Recall (1990)
1885,Body Heat (1981)
1886,Ferris Bueller's Day Off (1986)
1887,Year of Living Dangerously, The (1982)
1888,Children of Paradise (Les enfants du paradis) (1945)
1889,High Plains Drifter (1973)
1890,Hang 'Em High (1968)
1891,Drunken Master (Jui kuen) (1978)
1892,Conformist, The (Conformista, Il) (1970)
1893,Hairspray (1988)
1894,Brief Encounter (1946)
1895,Razor's Edge, The (1984)
1896,Reds (1981)
1897,Days of Heaven (1978)
1898,Lady Eve, The (1941)
1899,Sullivan's Travels (1941)
1900,Palm Beach Story, The (1942)
1901,Niagara (1953)
1902,Gilda (1946)
1903,South Pacific (1958)
1904,Flashdance (1983)
1905,Indochine (1992)
1906,Dirty Dozen, The (1967)
1907,Help! (1965)
1908,Goldfinger (1964)
1909,From Russia with Love (1963)
1910,Dr. No (1962)
1911,Blue Lagoon, The (1980)
1912,Fistful of Dollars, A (Per un pugno di dollari) (1964)
1913,Sydney (Hard Eight) (1996)
1914,Home Alone 2: Lost in New York (1992)
1915,Someone to Watch Over Me (1987)
1916,Fight Club (1999)
1917,Story of Us, The (1999)
1918,Straight Story, The (1999)
1919,Bad Seed, The (1956)
1920,Time Bandits (1981)
1921,Man and a Woman, A (Un homme et une femme) (1966)
1922,Fitzcarraldo (1982)
1923,All That Jazz (1979)
1924,Red Sorghum (Hong gao liang) (1987)
1925,Crimes and Misdemeanors (1989)
1926,Bats (1999)
1927,Best Man, The (1999)
1928,Bringing Out the Dead (1999)
1929,Three to Tango (1999)
1930,Ipcress File, The (1965)
1931,RoboCop (1987)
1932,RoboCop 2 (1990)
1933,Who Framed Roger Rabbit? (1988)
1934,Melvin and Howard (1980)
1935,For Your Eyes Only (1981)
1936,Licence to Kill (1989)
1937,Live and Let Die (1973)
1938,Thunderball (1965)
1939,House on Haunted Hill (1999)
1940,Music of the Heart (1999)
1941,Being John Malkovich (1999)
1942,Princess Mononoke (Mononoke-hime) (1997)
1943,Bachelor, The (1999)
1944,Bone Collector, The (1999)
1945,Insider, The (1999)
1946,American Movie (1999)
1947,Last Night (1998)
1948,They Shoot Horses, Don't They? (1969)
1949,Coma (1978)
1950,Creepshow (1982)
1951,Creepshow 2 (1987)
1952,Re-Animator (1985)
1953,Drugstore Cowboy (1989)
1954,Falling Down (1993)
1955,General, The (1926)
1956,Piranha (1978)
1957,Taming of the Shrew, The (1967)
1958,Nighthawks (1981)
1959,Yojimbo (1961)
1960,Omega Man, The (1971)
1961,Spaceballs (1987)
1962,Robin Hood (1973)
1963,Mister Roberts (1955)
1964,Quest for Fire (Guerre du feu, La) (1981)
1965,Little Big Man (1970)
1966,Face in the Crowd, A (1957)
1967,Trading Places (1983)
1968,Meatballs (1979)
1969,Dead Again (1991)
1970,Peter's Friends (1992)
1971,Incredibly True Adventure of Two Girls in Love, The (1995)
1972,Anywhere But Here (1999)
1973,Dogma (1999)
1974,Messenger: The Story of Joan of Arc, The (1999)
1975,Pokémon: The First Movie (1998)
1976,Felicia's Journey (1999)
1977,Commitments, The (1991)
1978,Holiday Inn (1942)
1979,Longest Day, The (1962)
1980,Poison Ivy (1992)
1981,Tora! Tora! Tora! (1970)
1982,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)
1983,Verdict, The (1982)
1984,Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)
1985,Stand and Deliver (1988)
1986,Moonstruck (1987)
1987,Jeremiah Johnson (1972)
1988,Repulsion (1965)
1989,Irma la Douce (1963)
1990,42 Up (1998)
1991,Liberty Heights (1999)
1992,Mansfield Park (1999)
1993,Sleepy Hollow (1999)
1994,World Is Not Enough, The (1999)
1995,All About My Mother (Todo sobre mi madre) (1999)
1996,Scrooged (1988)
1997,Harvey (1950)
1998,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)
1999,Matewan (1987)
2000,Kagemusha (1980)
2001,McCabe & Mrs. Miller (1971)
2002,Maurice (1987)
2003,Grapes of Wrath, The (1940)
2004,My Man Godfrey (1957)
2005,Shop Around the Corner, The (1940)
2006,Natural, The (1984)
2007,Shampoo (1975)
2008,River Runs Through It, A (1992)
2009,Fatal Attraction (1987)
2010,Jagged Edge (1985)
2011,Midnight Run (1988)
2012,Awakenings (1990)
2013,Backdraft (1991)
2014,Fisher King, The (1991)
2015,Places in the Heart (1984)
2016,End of Days (1999)
2017,Toy Story 2 (1999)
2018,Flawless (1999)
2019,Ride with the Devil (1999)
2020,Distinguished Gentleman, The (1992)
2021,End of the Affair, The (1999)
2022,Holy Smoke (1999)
2023,Sweet and Lowdown (1999)
2024,Bonfire of the Vanities (1990)
2025,Grand Illusion (La grande illusion) (1937)
2026,Great Santini, The (1979)
2027,Two Jakes, The (1990)
2028,U2: Rattle and Hum (1988)
2029,Cradle Will Rock (1999)
2030,Deuce Bigalow: Male Gigolo (1999)
2031,Green Mile, The (1999)
2032,Cider House Rules, The (1999)
2033,Last Picture Show, The (1971)
2034,7th Voyage of Sinbad, The (1958)
2035,Anna and the King (1999)
2036,Bicentennial Man (1999)
2037,Stuart Little (1999)
2038,Fantasia 2000 (1999)
2039,Magnolia (1999)
2040,Topsy-Turvy (1999)
2041,Carnal Knowledge (1971)
2042,Easy Rider (1969)
2043,The Falcon and the Snowman (1985)
2044,Any Given Sunday (1999)
2045,Man on the Moon (1999)
2046,Galaxy Quest (1999)
2047,Talented Mr. Ripley, The (1999)
2048,Next Friday (2000)
2049,Hurricane, The (1999)
2050,Angela's Ashes (1999)
2051,Titus (1999)
2052,Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)
2053,Snow Falling on Cedars (1999)
2054,Girl, Interrupted (1999)
2055,My Dog Skip (1999)
2056,Supernova (2000)
2057,Way We Were, The (1973)
2058,Stalag 17 (1953)
2059,Presidio, The (1988)
2060,Papillon (1973)
2061,Last Detail, The (1973)
2062,Five Easy Pieces (1970)
2063,Dead Calm (1989)
2064,Boys from Brazil, The (1978)
2065,Against All Odds (1984)
2066,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993)
2067,Fast Times at Ridgemont High (1982)
2068,Batman: Mask of the Phantasm (1993)
2069,Pacific Heights (1990)
2070,Woman in the Dunes (Suna no onna) (1964)
2071,Down to You (2000)
2072,Odessa File, The (1974)
2073,Eye of the Beholder (1999)
2074,Encino Man (1992)
2075,Goodbye Girl, The (1977)
2076,Malcolm X (1992)
2077,Sister Act (1992)
2078,Sister Act 2: Back in the Habit (1993)
2079,Hand That Rocks the Cradle, The (1992)
2080,Alive (1993)
2081,Agnes of God (1985)
2082,Scent of a Woman (1992)
2083,Wayne's World (1992)
2084,Wayne's World 2 (1993)
2085,League of Their Own, A (1992)
2086,Patriot Games (1992)
2087,Bodyguard, The (1992)
2088,Death Becomes Her (1992)
2089,Far and Away (1992)
2090,Howards End (1992)
2091,Singles (1992)
2092,Twin Peaks: Fire Walk with Me (1992)
2093,White Men Can't Jump (1992)
2094,Buffy the Vampire Slayer (1992)
2095,Hard-Boiled (Lat sau san taam) (1992)
2096,Man Bites Dog (C'est arrivé près de chez vous) (1992)
2097,Mariachi, El (1992)
2098,Stop! Or My Mom Will Shoot (1992)
2099,Forever Young (1992)
2100,Cutting Edge, The (1992)
2101,Of Mice and Men (1992)
2102,Bad Lieutenant (1992)
2103,Scream 3 (2000)
2104,Single White Female (1992)
2105,Boondock Saints, The (2000)
2106,Beach, The (2000)
2107,Snow Day (2000)
2108,Tigger Movie, The (2000)
2109,To Sir with Love (1967)
2110,Boiler Room (2000)
2111,Hanging Up (2000)
2112,Pitch Black (2000)
2113,Whole Nine Yards, The (2000)
2114,City Lights (1931)
2115,Flamingo Kid, The (1984)
2116,Kid, The (1921)
2117,Reindeer Games (2000)
2118,Wonder Boys (2000)
2119,Drowning Mona (2000)
2120,Next Best Thing, The (2000)
2121,What Planet Are You From? (2000)
2122,Beyond the Mat (1999)
2123,Ghost Dog: The Way of the Samurai (1999)
2124,Splendor in the Grass (1961)
2125,Key Largo (1948)
2126,Cross of Iron (1977)
2127,Born Yesterday (1950)
2128,Birdy (1984)
2129,Never Cry Wolf (1983)
2130,Raisin in the Sun, A (1961)
2131,Mission to Mars (2000)
2132,Ninth Gate, The (1999)
2133,East-West (Est-ouest) (1999)
2134,Defending Your Life (1991)
2135,Breaking Away (1979)
2136,Hoosiers (a.k.a. Best Shot) (1986)
2137,Bull Durham (1988)
2138,Dog Day Afternoon (1975)
2139,American Graffiti (1973)
2140,Asphalt Jungle, The (1950)
2141,Searchers, The (1956)
2142,On the Beach (1959)
2143,Taking of Pelham One Two Three, The (1974)
2144,Volunteers (1985)
2145,JFK (1991)
2146,Who's Harry Crumb? (1989)
2147,Harry and the Hendersons (1987)
2148,Who's That Girl? (1987)
2149,She-Devil (1989)
2150,Blind Date (1987)
2151,Muppet Movie, The (1979)
2152,Great Muppet Caper, The (1981)
2153,Muppets Take Manhattan, The (1984)
2154,Sesame Street Presents Follow That Bird (1985)
2155,Baby... Secret of the Lost Legend (1985)
2156,Titanic (1953)
2157,Night to Remember, A (1958)
2158,Erin Brockovich (2000)
2159,Final Destination (2000)
2160,Bear, The (Ours, L') (1988)
2161,Mirror, The (Zerkalo) (1975)
2162,Thelma & Louise (1991)
2163,...And Justice for All (1979)
2164,Animal House (1978)
2165,She's Gotta Have It (1986)
2166,Do the Right Thing (1989)
2167,Jungle Fever (1991)
2168,Creature Comforts (1989)
2169,Death Wish (1974)
2170,Double Indemnity (1944)
2171,Dying Young (1991)
2172,Teenage Mutant Ninja Turtles (1990)
2173,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
2174,Teenage Mutant Ninja Turtles III (1993)
2175,Red Dawn (1984)
2176,Bloodsport (1988)
2177,Eyes of Laura Mars (1978)
2178,Good Morning, Vietnam (1987)
2179,Grumpy Old Men (1993)
2180,Guess Who's Coming to Dinner (1967)
2181,Romeo Must Die (2000)
2182,Here on Earth (2000)
2183,Waking the Dead (2000)
2184,Lord of the Flies (1963)
2185,Modern Times (1936)
2186,Heart and Souls (1993)
2187,Hud (1963)
2188,Hustler, The (1961)
2189,Inherit the Wind (1960)
2190,Dersu Uzala (1975)
2191,Close Encounters of the Third Kind (1977)
2192,Place in the Sun, A (1951)
2193,Jacob's Ladder (1990)
2194,Empire Records (1995)
2195,Bamba, La (1987)
2196,Ladyhawke (1985)
2197,Lucas (1986)
2198,High Fidelity (2000)
2199,Road to El Dorado, The (2000)
2200,Skulls, The (2000)
2201,El Dorado (1966)
2202,Hook (1991)
2203,True Grit (1969)
2204,Midnight Express (1978)
2205,Misery (1990)
2206,Mr. Saturday Night (1992)
2207,Murphy's Romance (1985)
2208,My Life (1993)
2209,Solaris (Solyaris) (1972)
2210,Network (1976)
2211,No Way Out (1987)
2212,North Dallas Forty (1979)
2213,Odd Couple, The (1968)
2214,Outlaw Josey Wales, The (1976)
2215,Frequency (2000)
2216,Ready to Rumble (2000)
2217,Return to Me (2000)
2218,Rules of Engagement (2000)
2219,Me Myself I (2000)
2220,Bell, Book and Candle (1958)
2221,Force 10 from Navarone (1978)
2222,Mystery Train (1989)
2223,Arthur (1981)
2224,Bachelor Party (1984)
2225,Parenthood (1989)
2226,Predator (1987)
2227,Prince of Tides, The (1991)
2228,Postman Always Rings Twice, The (1981)
2229,28 Days (2000)
2230,American Psycho (2000)
2231,Keeping the Faith (2000)
2232,East is East (1999)
2233,Diner (1982)
2234,Cabaret (1972)
2235,What Ever Happened to Baby Jane? (1962)
2236,Auntie Mame (1958)
2237,Guys and Dolls (1955)
2238,The Hunger (1983)
2239,Marathon Man (1976)
2240,Caddyshack (1980)
2241,Gossip (2000)
2242,Love and Basketball (2000)
2243,U-571 (2000)
2244,Virgin Suicides, The (1999)
2245,Jennifer 8 (1992)
2246,Flintstones in Viva Rock Vegas, The (2000)
2247,Where the Heart Is (2000)
2248,Big Kahuna, The (2000)
2249,Idiots, The (Idioterne) (1998)
2250,Time Code (2000)
2251,Hidden, The (1987)
2252,Gladiator (2000)
2253,Human Traffic (1999)
2254,Breathless (1983)
2255,Mr. Mom (1983)
2256,Battlefield Earth (2000)
2257,Center Stage (2000)
2258,Hamlet (2000)
2259,Anchors Aweigh (1945)
2260,Gypsy (1962)
2261,On the Town (1949)
2262,Pee-wee's Big Adventure (1985)
2263,Honeymoon in Vegas (1992)
2264,Dinosaur (2000)
2265,Loser (2000)
2266,Road Trip (2000)
2267,Small Time Crooks (2000)
2268,Mission: Impossible II (2000)
2269,Shanghai Noon (2000)
2270,Carnival of Souls (1962)
2271,Gold Rush, The (1925)
2272,On Her Majesty's Secret Service (1969)
2273,Seven Days in May (1964)
2274,Spy Who Loved Me, The (1977)
2275,Moonraker (1979)
2276,Man with the Golden Gun, The (1974)
2277,Big Momma's House (2000)
2278,American Gigolo (1980)
2279,Endless Summer, The (1966)
2280,Guns of Navarone, The (1961)
2281,Puppet Master (1989)
2282,Romeo and Juliet (1968)
2283,Blazing Saddles (1974)
2284,Benji (1974)
2285,White Christmas (1954)
2286,Eraserhead (1977)
2287,Baraka (1992)
2288,For a Few Dollars More (Per qualche dollaro in più) (1965)
2289,Magnum Force (1973)
2290,Blood Simple (1984)
2291,Fabulous Baker Boys, The (1989)
2292,Prizzi's Honor (1985)
2293,Flatliners (1990)
2294,Porky's (1982)
2295,Porky's II: The Next Day (1983)
2296,Porky's Revenge (1985)
2297,Toxic Avenger, The (1985)
2298,Predator 2 (1990)
2299,Running Man, The (1987)
2300,Starman (1984)
2301,Brother from Another Planet, The (1984)
2302,Alien Nation (1988)
2303,Mad Max (1979)
2304,Road Warrior, The (Mad Max 2) (1981)
2305,Mad Max Beyond Thunderdome (1985)
2306,Bird on a Wire (1990)
2307,Angel Heart (1987)
2308,9 1/2 Weeks (Nine 1/2 Weeks) (1986)
2309,Firestarter (1984)
2310,Sleepwalkers (1992)
2311,Action Jackson (1988)
2312,Soapdish (1991)
2313,Gone in 60 Seconds (2000)
2314,Sunshine (1999)
2315,Hamlet (1990)
2316,Coming Home (1978)
2317,Assault on Precinct 13 (1976)
2318,Near Dark (1987)
2319,One False Move (1992)
2320,Shaft (1971)
2321,Conversation, The (1974)
2322,Paper Chase, The (1973)
2323,Serpico (1973)
2324,Ace in the Hole (Big Carnival, The) (1951)
2325,Big Trouble in Little China (1986)
2326,Badlands (1973)
2327,Battleship Potemkin (1925)
2328,Boys and Girls (2000)
2329,Shaft (2000)
2330,Titan A.E. (2000)
2331,Jesus' Son (1999)
2332,Chicken Run (2000)
2333,Me, Myself & Irene (2000)
2334,Patriot, The (2000)
2335,Adventures of Rocky and Bullwinkle, The (2000)
2336,Perfect Storm, The (2000)
2337,Kentucky Fried Movie, The (1977)
2338,F/X (1986)
2339,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)
2340,Missing in Action (1984)
2341,Thunderbolt and Lightfoot (1974)
2342,Dreamscape (1984)
2343,The Golden Voyage of Sinbad (1973)
2344,House Party (1990)
2345,Croupier (1998)
2346,Kid, The (2000)
2347,Scary Movie (2000)
2348,But I'm a Cheerleader (1999)
2349,Shower (Xizao) (1999)
2350,Blow-Up (Blowup) (1966)
2351,Pawnbroker, The (1964)
2352,Footloose (1984)
2353,X-Men (2000)
2354,Chuck & Buck (2000)
2355,What Lies Beneath (2000)
2356,Pokémon the Movie 2000 (2000)
2357,Anatomy of a Murder (1959)
2358,Freejack (1992)
2359,What About Bob? (1991)
2360,Breaker Morant (1980)
2361,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)
2362,Interiors (1978)
2363,Love and Death (1975)
2364,Tampopo (1985)
2365,Nutty Professor II: The Klumps (2000)
2366,Girl on the Bridge, The (Fille sur le pont, La) (1999)
2367,Autumn in New York (2000)
2368,Coyote Ugly (2000)
2369,Hollow Man (2000)
2370,Space Cowboys (2000)
2371,Saving Grace (2000)
2372,Bronco Billy (1980)
2373,Crush, The (1993)
2374,Kelly's Heroes (1970)
2375,Pumpkinhead (1988)
2376,Air America (1990)
2377,Steel Magnolias (1989)
2378,Tao of Steve, The (2000)
2379,Bless the Child (2000)
2380,Cecil B. DeMented (2000)
2381,Replacements, The (2000)
2382,Cell, The (2000)
2383,Godzilla 2000 (Gojira ni-sen mireniamu) (1999)
2384,Original Kings of Comedy, The (2000)
2385,Naked Gun: From the Files of Police Squad!, The (1988)
2386,Naked Gun 2 1/2: The Smell of Fear, The (1991)
2387,Shane (1953)
2388,Suddenly, Last Summer (1959)
2389,Cat Ballou (1965)
2390,Supergirl (1984)
2391,Art of War, The (2000)
2392,Bring It On (2000)
2393,Highlander: Endgame (Highlander IV) (2000)
2394,Nurse Betty (2000)
2395,Watcher, The (2000)
2396,Way of the Gun, The (2000)
2397,Almost Famous (2000)
2398,Duets (2000)
2399,Urban Legends: Final Cut (2000)
2400,Woman on Top (2000)
2401,Dancer in the Dark (2000)
2402,Best in Show (2000)
2403,Girlfight (2000)
2404,Remember the Titans (2000)
2405,Hellraiser (1987)
2406,Hellbound: Hellraiser II (1988)
2407,Hellraiser III: Hell on Earth (1992)
2408,Stranger Than Paradise (1984)
2409,Voyage to the Bottom of the Sea (1961)
2410,Fantastic Voyage (1966)
2411,Abbott and Costello Meet Frankenstein (1948)
2412,Bank Dick, The (1940)
2413,Creature from the Black Lagoon, The (1954)
2414,Invisible Man, The (1933)
2415,Phantom of the Opera (1943)
2416,Runaway (1984)
2417,Bamboozled (2000)
2418,Digimon: The Movie (2000)
2419,Get Carter (2000)
2420,Get Carter (1971)
2421,Meet the Parents (2000)
2422,Requiem for a Dream (2000)
2423,Tigerland (2000)
2424,Contender, The (2000)
2425,Dr. T and the Women (2000)
2426,Ladies Man, The (2000)
2427,Lost Souls (2000)
2428,Billy Jack (1971)
2429,Time Machine, The (1960)
2430,Ghoulies (1985)
2431,Unsinkable Molly Brown, The (1964)
2432,Adventures of Ichabod and Mr. Toad, The (1949)
2433,Billy Elliot (2000)
2434,Bedazzled (2000)
2435,Pay It Forward (2000)
2436,Legend of Drunken Master, The (Jui kuen II) (1994)
2437,Book of Shadows: Blair Witch 2 (2000)
2438,Lucky Numbers (2000)
2439,Charlie's Angels (2000)
2440,Legend of Bagger Vance, The (2000)
2441,Little Nicky (2000)
2442,Men of Honor (2000)
2443,Red Planet (2000)
2444,You Can Count on Me (2000)
2445,Diamonds Are Forever (1971)
2446,Eagle Has Landed, The (1976)
2447,6th Day, The (2000)
2448,Bounce (2000)
2449,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)
2450,One Day in September (1999)
2451,Rugrats in Paris: The Movie (2000)
2452,102 Dalmatians (2000)
2453,Malèna (2000)
2454,Quills (2000)
2455,Unbreakable (2000)
2456,Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)
2457,Dungeons & Dragons (2000)
2458,Proof of Life (2000)
2459,Vertical Limit (2000)
2460,Bounty, The (1984)
2461,Planes, Trains & Automobiles (1987)
2462,She's Having a Baby (1988)
2463,Living Daylights, The (1987)
2464,Transformers: The Movie (1986)
2465,Wall Street (1987)
2466,Born on the Fourth of July (1989)
2467,Talk Radio (1988)
2468,Brewster's Millions (1985)
2469,Snatch (2000)
2470,Punchline (1988)
2471,Chocolat (2000)
2472,Dude, Where's My Car? (2000)
2473,Emperor's New Groove, The (2000)
2474,Pollock (2000)
2475,What Women Want (2000)
2476,Finding Forrester (2000)
2477,Gift, The (2000)
2478,Before Night Falls (2000)
2479,Cast Away (2000)
2480,Family Man, The (2000)
2481,House of Mirth, The (2000)
2482,Miss Congeniality (2000)
2483,O Brother, Where Art Thou? (2000)
2484,State and Main (2000)
2485,Dracula 2000 (2000)
2486,All the Pretty Horses (2000)
2487,Thirteen Days (2000)
2488,Traffic (2000)
2489,Shadow of the Vampire (2000)
2490,House of Games (1987)
2491,Annie (1982)
2492,Don't Tell Mom the Babysitter's Dead (1991)
2493,Officer and a Gentleman, An (1982)
2494,Alamo, The (1960)
2495,Gettysburg (1993)
2496,Antitrust (2001)
2497,Save the Last Dance (2001)
2498,Panic (2000)
2499,Pledge, The (2001)
2500,The Man in the Moon (1991)
2501,Mystic Pizza (1988)
2502,Prelude to a Kiss (1992)
2503,I'm Gonna Git You Sucka (1988)
2504,Untamed Heart (1993)
2505,Sugar & Spice (2001)
2506,Wedding Planner, The (2001)
2507,With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)
2508,Amazon Women on the Moon (1987)
2509,Baby Boom (1987)
2510,Barfly (1987)
2511,Beverly Hills Cop II (1987)
2512,Beverly Hills Cop (1984)
2513,Big Easy, The (1987)
2514,Born in East L.A. (1987)
2515,Brave Little Toaster, The (1987)
2516,Can't Buy Me Love (1987)
2517,Cry Freedom (1987)
2518,Eddie Murphy Raw (1987)
2519,Empire of the Sun (1987)
2520,Ernest Goes to Camp (1987)
2521,Evil Dead, The (1981)
2522,Hollywood Shuffle (1987)
2523,Hope and Glory (1987)
2524,Innerspace (1987)
2525,Ishtar (1987)
2526,Jaws: The Revenge (1987)
2527,Less Than Zero (1987)
2528,Lost Boys, The (1987)
2529,Mannequin (1987)
2530,Masters of the Universe (1987)
2531,Monster Squad, The (1987)
2532,Head Over Heels (2001)
2533,Valentine (2001)
2534,In the Mood For Love (Fa yeung nin wa) (2000)
2535,Million Dollar Hotel, The (2001)
2536,Hannibal (2001)
2537,Saving Silverman (Evil Woman) (2001)
2538,Down to Earth (2001)
2539,Sweet November (2001)
2540,Monkeybone (2001)
2541,3000 Miles to Graceland (2001)
2542,Mexican, The (2001)
2543,Series 7: The Contenders (2001)
2544,15 Minutes (2001)
2545,Get Over It (2001)
2546,Avalon (1990)
2547,Of Mice and Men (1939)
2548,Bishop's Wife, The (1947)
2549,Lilies of the Field (1963)
2550,Elmer Gantry (1960)
2551,Alfie (1966)
2552,Double Impact (1991)
2553,Harley Davidson and the Marlboro Man (1991)
2554,Mermaids (1990)
2555,Navy Seals (1990)
2556,Manhunter (1986)
2557,Reversal of Fortune (1990)
2558,Death on the Nile (1978)
2559,Revenge of the Nerds (1984)
2560,Revenge of the Nerds II: Nerds in Paradise (1987)
